Channel:	8	SampleRate:	1000	Resolution:	24	Notch:	60Hz			
Time	Ch1	Ch2	Ch3	Ch4	Ch5	Ch6	Ch7	Ch8	Event	
18:23:38.8092	    12.59	    10.30	     2.00	     7.44	   194.26	    -6.58	   -21.46	   -20.03	  0
18:23:38.8118	    10.87	     8.87	    -3.15	     2.29	   196.84	    -8.30	   -22.32	   -20.60	  0
18:23:38.8118	     8.87	     6.87	    -4.58	   -12.87	   189.11	   -10.30	   -22.89	   -22.32	  0
18:23:38.8118	     9.44	     7.72	    -3.72	   -26.04	   179.10	   -10.59	   -24.32	   -24.32	  0
18:23:38.8118	    13.45	    11.73	     3.15	   -40.05	   175.09	    -7.15	   -22.03	   -22.60	  0
18:23:38.8182	    16.31	    14.59	    17.17	   -31.76	   183.11	    -4.58	   -12.59	   -16.02	  0
18:23:38.8182	    16.88	    15.45	    13.45	   -44.06	   195.69	    -4.86	   -18.31	   -19.45	  0
18:23:38.8182	    12.02	    11.16	    22.89	   -41.20	   207.71	    -9.44	   -16.02	   -20.89	  0
18:23:38.8192	     6.87	     6.01	    25.75	   -27.47	   221.16	   -15.74	   -17.74	   -23.46	  0
18:23:38.8232	     1.72	     2.00	    19.45	   -25.46	   234.03	   -20.60	   -23.75	   -29.18	  0
18:23:38.8232	    -4.58	    -2.86	     8.87	   -31.76	   245.19	   -25.18	   -28.61	   -34.90	  0
18:23:38.8232	   -11.44	    -7.72	    -0.29	   -41.48	   248.91	   -28.61	   -32.90	   -40.34	  0
18:23:38.8232	   -14.59	    -9.16	    -6.87	   -50.35	   255.78	   -30.04	   -35.76	   -45.49	  0
18:23:38.8272	   -18.02	   -11.16	   -12.59	   -59.22	   276.37	   -32.90	   -38.62	   -50.07	  0
18:23:38.8272	   -23.75	   -15.45	   -20.31	   -68.09	   285.82	   -38.05	   -42.34	   -54.65	  0
18:23:38.8272	   -29.47	   -20.03	   -24.32	   -61.51	   280.67	   -43.20	   -38.91	   -53.79	  0
18:23:38.8272	   -33.19	   -22.60	   -26.32	   -40.34	   281.24	   -45.20	   -33.47	   -49.78	  0
18:23:38.8328	   -34.33	   -22.32	   -34.05	   -40.34	   276.09	   -44.92	   -36.34	   -51.21	  0
18:23:38.8328	   -34.05	   -21.17	   -21.74	   -24.32	   280.95	   -42.06	   -26.89	   -46.92	  0
18:23:38.8328	   -32.90	   -18.88	   -26.32	   -25.18	   288.68	   -39.20	   -28.04	   -46.63	  0
18:23:38.8328	   -35.19	   -20.03	   -27.18	   -28.90	   301.55	   -38.91	   -28.90	   -47.49	  0
18:23:38.8351	   -35.76	   -20.60	   -29.18	   -35.48	   313.85	   -38.62	   -32.90	   -49.21	  0
18:23:38.8351	   -35.19	   -20.60	   -24.03	   -36.91	   323.87	   -37.48	   -29.75	   -46.92	  0
18:23:38.8351	   -34.62	   -19.74	   -12.30	   -21.74	   335.03	   -37.19	   -25.18	   -42.63	  0
18:23:38.8351	   -29.18	   -14.02	   -14.31	   -34.90	   338.75	   -32.33	   -30.33	   -43.20	  0
18:23:38.8391	   -22.89	    -8.01	    -8.58	   -37.77	   343.61	   -26.61	   -24.89	   -38.05	  0
18:23:38.8401	   -15.74	    -1.43	    -6.29	   -47.21	   341.61	   -20.60	   -25.18	   -35.19	  0
18:23:38.8401	    -8.58	     4.86	    10.01	   -28.32	   343.90	   -15.16	   -17.45	   -27.47	  0
18:23:38.8401	     0.00	    13.45	    14.02	   -19.45	   357.91	    -8.58	   -18.02	   -23.75	  0
18:23:38.8460	     8.30	    21.17	    13.16	   -22.03	   363.35	    -0.86	   -16.31	   -18.60	  0
18:23:38.8460	    13.73	    26.61	    22.60	     1.14	   349.04	     5.72	    -6.87	    -8.87	  0
18:23:38.8460	    19.17	    32.04	    26.32	    25.18	   337.03	    12.02	    -1.14	    -2.57	  0
18:23:38.8460	    23.17	    35.76	    27.75	    45.78	   342.18	    17.17	     3.43	     1.14	  0
18:23:38.8512	    24.60	    37.48	    29.75	    59.51	   359.92	    19.45	     6.01	     3.72	  0
18:23:38.8512	    25.75	    38.34	    34.33	    66.95	   375.37	    20.89	     9.16	     5.72	  0
18:23:38.8512	    25.46	    38.05	    33.47	    70.38	   386.24	    20.89	     9.44	     6.58	  0
18:23:38.8512	    29.18	    41.20	    39.20	    76.39	   385.95	    24.03	    12.59	     8.01	  0
18:23:38.8568	    34.33	    45.78	    54.93	    87.83	   385.38	    28.61	    22.89	    14.31	  0
18:23:38.8568	    37.77	    50.07	    74.67	   117.02	   387.10	    32.90	    39.20	    25.18	  0
18:23:38.8568	    41.48	    54.65	    77.25	   124.74	   379.66	    36.91	    41.48	    28.61	  0
18:23:38.8568	    45.20	    58.08	    85.83	   136.76	   366.21	    41.20	    49.78	    33.76	  0
18:23:38.8625	    48.07	    60.94	    90.12	   160.50	   362.49	    43.49	    54.93	    37.77	  0
18:23:38.8625	    51.50	    64.66	    88.41	   159.65	   355.91	    45.78	    49.78	    32.90	  0
18:23:38.8625	    52.36	    66.38	    96.42	   169.37	   351.33	    46.35	    50.64	    30.90	  0
18:23:38.8625	    53.22	    67.23	    87.55	   156.78	   347.04	    46.92	    43.77	    25.75	  0
18:23:38.8645	    52.64	    66.38	    90.12	   156.50	   337.60	    46.35	    47.21	    24.89	  0
18:23:38.8645	    50.93	    64.95	    86.98	   162.51	   327.30	    44.35	    47.49	    22.03	  0
18:23:38.8655	    51.21	    65.23	    74.39	   141.05	   324.44	    44.35	    40.63	    16.59	  0
18:23:38.8655	    51.78	    66.09	    68.66	   121.31	   326.44	    46.35	    41.77	    17.17	  0
18:23:38.8685	    52.93	    67.23	    67.52	   108.43	   322.44	    49.78	    46.06	    20.60	  0
18:23:38.8685	    52.93	    67.52	    65.52	    97.85	   313.85	    52.36	    48.35	    22.60	  0
18:23:38.8695	    52.07	    66.09	    62.08	    87.55	   303.27	    52.64	    48.07	    24.32	  0
18:23:38.8695	    51.21	    64.37	    60.94	    82.68	   292.11	    52.07	    46.35	    25.46	  0
18:23:38.8705	    50.07	    63.23	    62.94	    78.96	   273.23	    51.21	    44.92	    26.61	  0
18:23:38.8705	    48.92	    62.66	    68.66	    77.53	   242.33	    49.78	    43.77	    27.18	  0
18:23:38.8705	    50.93	    64.66	    72.67	    73.24	   224.88	    49.78	    40.34	    26.32	  0
18:23:38.8715	    54.65	    68.66	    66.66	    50.64	   215.72	    50.35	    30.04	    21.46	  0
18:23:38.8770	    56.08	    70.38	    76.39	    47.21	   213.15	    50.07	    32.33	    22.60	  0
18:23:38.8770	    57.22	    72.10	    86.98	    57.22	   208.28	    49.78	    34.90	    24.89	  0
18:23:38.8770	    58.94	    74.39	    87.83	    63.23	   199.13	    51.50	    37.77	    30.33	  0
18:23:38.8770	    60.65	    76.39	    82.68	    67.52	   195.69	    54.07	    41.77	    38.34	  0
18:23:38.8809	    59.80	    75.24	    74.39	    68.09	   190.83	    54.65	    42.63	    42.06	  0
18:23:38.8809	    59.22	    74.39	    64.66	    70.67	   183.39	    56.08	    42.34	    44.35	  0
18:23:38.8809	    58.08	    72.67	    57.51	    74.39	   179.67	    57.22	    40.34	    46.63	  0
18:23:38.8809	    56.08	    69.52	    50.64	    76.96	   172.23	    57.51	    39.48	    47.49	  0
18:23:38.8849	    55.50	    67.81	    44.63	    79.54	   164.80	    58.08	    39.48	    47.78	  0
18:23:38.8859	    56.65	    68.09	    42.63	    82.97	   157.07	    58.08	    39.48	    47.49	  0
18:23:38.8859	    57.51	    68.66	    43.77	    86.98	   157.93	    57.79	    38.62	    46.63	  0
18:23:38.8859	    60.37	    71.53	    51.21	    94.70	   158.21	    59.22	    41.20	    47.78	  0
18:23:38.8909	    65.80	    77.82	    63.23	   105.57	   160.79	    64.37	    48.92	    53.50	  0
18:23:38.8909	    68.95	    80.97	    70.95	   111.01	   179.96	    67.52	    53.50	    56.93	  0
18:23:38.8919	    71.53	    82.97	    70.10	    99.28	   209.43	    70.38	    53.50	    57.79	  0
18:23:38.8919	    68.95	    79.54	    80.39	   111.58	   229.45	    68.95	    63.23	    61.80	  0
18:23:38.8959	    66.09	    76.68	    90.98	   138.76	   243.76	    66.09	    68.66	    63.80	  0
18:23:38.8959	    66.38	    76.96	    92.41	   145.34	   256.06	    65.80	    63.51	    60.37	  0
18:23:38.8959	    65.80	    76.10	    87.83	   147.34	   267.22	    63.80	    57.79	    55.79	  0
18:23:38.8959	    65.80	    75.53	    76.10	   128.17	   276.66	    61.51	    44.63	    45.20	  0
18:23:38.8998	    65.23	    74.67	    79.54	   126.74	   286.10	    59.51	    46.06	    43.20	  0
18:23:38.8998	    67.81	    77.82	    77.82	   125.60	   290.11	    60.94	    42.63	    41.48	  0
18:23:38.8998	    68.09	    78.39	    77.53	   117.87	   290.68	    60.65	    41.48	    40.91	  0
18:23:38.8998	    67.23	    77.53	    78.11	   118.45	   292.11	    58.94	    41.48	    40.91	  0
18:23:38.9057	    67.23	    78.11	    65.52	    94.70	   293.54	    58.08	    32.90	    35.48	  0
18:23:38.9057	    65.23	    77.25	    60.37	    74.39	   287.82	    57.79	    32.90	    34.90	  0
18:23:38.9057	    60.37	    72.96	    69.81	    85.83	   285.53	    55.50	    44.06	    42.34	  0
18:23:38.9057	    57.22	    69.24	    69.52	    95.27	   277.81	    53.50	    48.64	    45.20	  0
18:23:38.9099	    53.50	    64.09	    65.80	    99.85	   282.67	    50.35	    50.64	    45.78	  0
18:23:38.9099	    47.78	    57.22	    62.08	   101.28	   289.25	    44.92	    49.78	    43.77	  0
18:23:38.9099	    43.77	    52.64	    62.37	   110.44	   284.39	    40.63	    51.50	    44.35	  0
18:23:38.9099	    40.63	    49.50	    68.95	   136.76	   280.95	    37.77	    56.08	    47.49	  0
18:23:38.9134	    40.05	    48.92	    66.09	   135.61	   277.52	    36.62	    50.64	    44.63	  0
18:23:38.9134	    39.77	    47.49	    69.52	   133.04	   270.37	    36.91	    55.22	    47.21	  0
18:23:38.9134	    38.91	    45.20	    65.23	   129.03	   261.78	    35.19	    54.36	    47.21	  0
18:23:38.9134	    35.48	    41.77	    58.36	   108.43	   259.49	    31.76	    50.93	    42.34	  0
18:23:38.9194	    30.33	    36.34	    59.80	   109.29	   263.50	    26.61	    54.93	    40.34	  0
18:23:38.9194	    27.47	    34.05	    46.35	    96.99	   258.35	    22.60	    46.92	    31.19	  0
18:23:38.9194	    25.75	    32.90	    41.20	    87.83	   248.05	    21.17	    48.07	    29.18	  0
18:23:38.9194	    24.89	    32.62	    28.04	    79.25	   237.75	    20.03	    44.63	    26.32	  0
18:23:38.9235	    26.32	    34.33	    10.87	    44.06	   214.00	    20.60	    35.76	    18.88	  0
18:23:38.9235	    25.18	    32.90	    15.74	    39.48	   186.25	    20.60	    45.78	    21.46	  0
18:23:38.9235	    21.74	    28.90	    22.32	    66.66	   189.69	    17.17	    56.36	    25.18	  0
18:23:38.9235	    21.17	    27.75	     9.73	    63.80	   192.26	    15.74	    49.50	    19.17	  0
18:23:38.9265	    20.60	    26.61	     9.16	    59.51	   192.26	    15.45	    48.92	    17.74	  0
18:23:38.9265	    18.88	    25.46	    10.59	    56.08	   193.98	    14.02	    47.78	    16.59	  0
18:23:38.9265	    16.88	    23.75	    12.30	    51.50	   193.69	    12.87	    46.35	    14.59	  0
18:23:38.9265	    16.88	    23.46	    17.45	    48.64	   205.42	    13.45	    48.64	    15.74	  0
18:23:38.9295	    18.31	    24.03	    25.75	    48.35	   214.29	    15.16	    53.50	    18.88	  0
18:23:38.9295	    19.45	    24.89	    29.47	    52.07	   216.58	    15.74	    54.36	    21.17	  0
18:23:38.9295	    22.03	    27.75	    36.05	    58.94	   218.30	    16.88	    53.22	    20.89	  0
18:23:38.9295	    24.03	    29.75	    37.48	    60.65	   219.73	    17.45	    50.64	    18.31	  0
18:23:38.9356	    25.75	    30.90	    36.34	    60.37	   214.00	    18.02	    47.49	    16.88	  0
18:23:38.9356	    27.18	    32.04	    35.76	    62.08	   205.99	    19.17	    47.49	    18.60	  0
18:23:38.9356	    27.18	    31.76	    34.05	    62.08	   205.42	    18.31	    45.78	    18.31	  0
18:23:38.9366	    25.75	    29.47	    30.04	    60.37	   207.71	    15.45	    41.48	    14.59	  0
18:23:38.9385	    23.46	    26.32	    28.32	    54.65	   213.43	    12.02	    37.19	    10.59	  0
18:23:38.9385	    18.02	    20.31	    29.47	    65.80	   231.46	     7.72	    38.62	    10.30	  0
18:23:38.9385	    13.45	    15.45	    21.46	    76.96	   248.91	     3.43	    33.19	     7.72	  0
18:23:38.9385	    14.31	    15.45	     8.01	    60.37	   234.60	     3.15	    23.46	     2.29	  0
18:23:38.9415	    14.59	    15.74	     3.72	    46.63	   216.01	     3.72	    20.89	     1.72	  0
18:23:38.9425	    15.16	    16.02	     4.86	    38.62	   211.43	     4.29	    22.60	     2.00	  0
18:23:38.9425	    17.74	    18.31	     1.72	    28.04	   208.28	     6.01	    21.74	     0.57	  0
18:23:38.9425	    19.17	    20.03	     1.14	    12.30	   210.00	     7.72	    19.74	    -1.43	  0
18:23:38.9475	    14.88	    17.17	    13.16	    17.17	   214.86	     3.15	    22.60	    -2.29	  0
18:23:38.9475	    13.45	    16.59	     8.30	     3.72	   214.00	     0.29	    14.31	    -8.30	  0
18:23:38.9485	    12.59	    16.02	    17.17	    -0.86	   215.15	    -1.14	    15.45	    -9.44	  0
18:23:38.9485	     9.44	    13.16	    21.74	     0.00	   224.30	    -5.15	    11.73	   -12.02	  0
18:23:38.9522	    10.30	    14.31	    15.16	   -20.31	   225.45	    -5.44	     3.72	   -17.17	  0
18:23:38.9522	    12.87	    17.74	    26.32	   -15.45	   220.58	    -2.57	    12.87	   -13.16	  0
18:23:38.9522	    16.02	    21.46	    39.20	     2.00	   214.29	     0.00	    16.88	    -8.58	  0
18:23:38.9522	    19.45	    25.46	    43.77	    12.87	   209.43	     2.29	    16.59	    -6.29	  0
18:23:38.9572	    20.31	    26.04	    36.62	    15.45	   208.57	     2.29	    13.16	    -8.30	  0
18:23:38.9582	    18.60	    25.18	    25.75	    13.16	   207.14	     0.57	     8.87	   -11.73	  0
18:23:38.9582	    17.74	    24.60	    18.88	     8.30	   208.28	    -0.29	     7.15	   -14.31	  0
18:23:38.9582	    18.60	    26.04	    17.45	     2.86	   208.00	     0.86	     9.44	   -12.30	  0
18:23:38.9632	    16.88	    24.89	    19.45	    -6.01	   211.72	     0.86	    10.87	   -10.01	  0
18:23:38.9632	    14.31	    22.32	    20.60	   -16.02	   234.89	     0.29	    12.30	    -8.30	  0
18:23:38.9642	    12.30	    20.89	    19.17	   -23.75	   243.76	     0.57	    13.73	    -4.86	  0
18:23:38.9642	     9.73	    18.88	    24.60	   -20.89	   242.90	     1.14	    19.17	     1.43	  0
18:23:38.9672	     8.58	    17.74	    30.61	    -5.15	   249.20	     2.00	    27.18	     9.44	  0
18:23:38.9672	    11.73	    19.45	    28.32	    -7.44	   247.76	     5.15	    28.32	    12.02	  0
18:23:38.9682	    11.73	    18.60	    33.19	     0.00	   252.63	     5.72	    31.76	    14.02	  0
18:23:38.9682	    13.16	    19.74	    20.31	   -14.59	   254.35	     6.58	    22.32	     7.44	  0
18:23:38.9682	    15.45	    22.03	    24.89	   -10.87	   246.05	     8.58	    26.32	     8.01	  0
18:23:38.9682	    16.02	    22.60	    29.75	     4.01	   243.76	     8.01	    26.04	     6.87	  0
18:23:38.9682	    15.16	    21.46	    23.46	    -0.57	   253.49	     5.44	    19.17	     1.43	  0
18:23:38.9682	    14.02	    20.03	    10.87	    -6.01	   264.64	     4.29	    15.45	    -2.00	  0
18:23:38.9742	    14.59	    19.74	    -1.43	   -25.18	   264.36	     6.01	    11.16	    -6.58	  0
18:23:38.9742	    14.31	    18.88	     1.43	   -22.03	   266.08	     7.15	    17.17	    -3.15	  0
18:23:38.9742	    16.02	    19.74	    -7.72	   -32.04	   268.36	     9.16	    14.02	    -3.72	  0
18:23:38.9742	    18.60	    21.17	    -4.29	   -33.47	   266.93	    13.16	    21.17	     2.00	  0
18:23:38.9766	    16.88	    18.88	    -0.29	   -14.88	   281.81	    13.16	    29.75	     7.72	  0
18:23:38.9766	    14.88	    16.31	    -4.86	    -1.72	   299.84	    11.44	    30.04	     7.72	  0
18:23:38.9766	    13.73	    15.16	    -3.43	     8.30	   301.84	    10.30	    28.04	     6.01	  0
18:23:38.9776	    13.73	    14.02	    -0.86	    14.31	   303.27	     9.44	    26.04	     5.15	  0
18:23:38.9806	    15.16	    13.73	     3.72	    19.17	   293.25	     9.44	    26.61	     4.58	  0
18:23:38.9806	    15.45	    13.45	    10.30	    21.74	   290.39	     8.30	    27.75	     3.72	  0
18:23:38.9806	    16.31	    14.02	    15.74	    24.32	   288.96	     7.44	    28.61	     4.58	  0
18:23:38.9806	    16.31	    13.45	    25.46	    35.48	   288.11	     6.01	    32.62	     6.58	  0
18:23:38.9836	    14.02	    10.87	    34.62	    54.07	   288.68	     2.57	    35.76	     9.16	  0
18:23:38.9836	    10.87	     7.72	    23.75	    40.91	   296.97	    -2.00	    26.04	     3.15	  0
18:23:38.9836	     5.44	     2.57	    21.74	    36.05	   304.70	    -7.44	    25.46	     0.86	  0
18:23:38.9836	     2.57	    -0.86	    13.16	    30.04	   296.40	   -12.30	    16.88	    -4.86	  0
18:23:38.9887	    -0.29	    -4.29	     2.86	    11.16	   285.82	   -16.59	     8.01	   -13.16	  0
18:23:38.9897	    -4.01	    -8.30	    -4.86	     8.01	   288.68	   -21.46	     5.44	   -16.31	  0
18:23:38.9897	    -4.01	    -8.01	   -27.18	   -27.18	   288.96	   -22.32	    -8.58	   -26.61	  0
18:23:38.9897	    -4.58	    -8.30	   -24.03	   -48.07	   278.09	   -22.60	    -7.15	   -28.90	  0
18:23:38.9935	    -7.44	   -10.59	   -24.89	   -48.35	   275.23	   -26.04	    -7.44	   -30.61	  0
18:23:38.9935	    -6.29	    -8.87	   -39.77	   -80.11	   251.20	   -26.04	   -19.74	   -39.48	  0
18:23:38.9935	    -6.29	    -8.58	   -32.04	   -84.11	   231.74	   -25.18	   -14.59	   -38.34	  0
18:23:38.9945	    -6.87	    -8.30	   -36.05	   -87.55	   226.31	   -25.46	   -14.59	   -38.62	  0
18:23:38.9966	    -6.87	    -7.44	   -33.76	   -94.99	   221.44	   -25.75	   -13.73	   -38.91	  0
18:23:38.9966	    -7.44	    -6.01	   -22.32	   -81.83	   243.47	   -26.04	    -8.30	   -35.48	  0
18:23:38.9966	    -4.29	    -2.29	   -17.74	   -84.40	   251.48	   -23.17	    -9.16	   -35.76	  0
18:23:38.9966	    -2.57	     0.00	    -4.58	   -68.09	   261.50	   -20.89	    -1.14	   -30.90	  0
18:23:39.0032	     0.57	     4.86	     5.72	   -52.36	   278.95	   -16.88	     3.15	   -25.46	  0
18:23:39.0032	     6.01	    10.59	    16.02	   -38.62	   291.82	   -11.73	     5.44	   -20.89	  0
18:23:39.0032	    11.16	    15.16	    22.03	   -27.18	   288.96	    -7.44	     7.72	   -17.74	  0
18:23:39.0032	    16.31	    20.31	    26.32	   -16.31	   281.52	    -2.29	    10.30	   -12.59	  0
18:23:39.0082	    19.17	    23.46	    23.46	   -13.45	   279.81	     1.43	    12.30	    -8.01	  0
18:23:39.0082	    21.17	    26.04	    21.46	   -16.88	   280.67	     4.58	    15.74	    -2.57	  0
18:23:39.0092	    20.03	    25.18	    16.59	   -23.46	   281.81	     4.29	    16.59	    -0.86	  0
18:23:39.0092	    14.59	    19.74	    15.45	   -18.31	   279.24	     0.86	    19.45	     0.29	  0
18:23:39.0123	     8.01	    13.45	     8.30	    -8.01	   289.54	    -3.43	    18.02	     0.00	  0
18:23:39.0123	     3.15	     8.58	   -10.30	   -20.31	   292.40	    -6.29	    11.44	    -5.15	  0
18:23:39.0123	    -2.29	     2.57	   -10.87	   -15.45	   301.27	   -10.30	    13.73	    -5.44	  0
18:23:39.0123	    -5.15	     0.00	   -17.45	   -27.75	   306.42	   -12.87	     7.44	    -9.73	  0
18:23:39.0179	    -7.72	    -2.29	   -10.59	   -34.62	   298.40	   -14.59	    10.30	    -9.16	  0
18:23:39.0179	   -10.01	    -5.15	   -10.59	   -33.19	   296.97	   -16.59	     9.16	    -9.73	  0
18:23:39.0179	   -10.01	    -5.44	   -25.18	   -64.66	   273.51	   -16.88	     0.00	   -16.59	  0
18:23:39.0179	   -14.31	    -9.44	   -12.87	   -57.22	   257.49	   -20.31	     7.15	   -14.02	  0
18:23:39.0219	   -16.88	   -12.59	   -19.17	   -66.95	   260.64	   -24.32	    -2.00	   -19.45	  0
18:23:39.0219	   -18.88	   -15.45	   -26.04	   -92.70	   261.78	   -27.47	    -8.01	   -25.46	  0
18:23:39.0229	   -22.89	   -19.45	   -23.17	   -89.55	   263.21	   -31.19	    -4.86	   -24.89	  0
18:23:39.0229	   -23.46	   -19.45	   -32.62	  -103.00	   268.08	   -32.33	   -14.02	   -28.32	  0
18:23:39.0250	   -23.46	   -19.74	   -41.20	  -127.60	   265.22	   -32.33	   -19.17	   -31.76	  0
18:23:39.0250	   -23.46	   -19.74	   -39.48	  -142.77	   265.79	   -32.33	   -21.17	   -33.47	  0
18:23:39.0260	   -26.32	   -22.03	   -30.61	  -133.04	   270.94	   -33.76	   -18.60	   -33.19	  0
18:23:39.0260	   -27.75	   -22.89	   -30.33	  -109.58	   267.79	   -33.76	   -19.74	   -32.33	  0
18:23:39.0310	   -29.18	   -23.46	   -35.19	   -94.13	   258.06	   -33.76	   -24.32	   -35.19	  0
18:23:39.0310	   -31.19	   -25.46	   -42.63	   -84.97	   249.48	   -35.19	   -27.47	   -38.91	  0
18:23:39.0310	   -31.19	   -25.75	   -46.06	   -77.53	   235.18	   -34.90	   -28.90	   -38.62	  0
18:23:39.0310	   -29.47	   -24.60	   -46.92	   -72.67	   215.44	   -33.47	   -28.32	   -36.62	  0
18:23:39.0333	   -28.04	   -23.75	   -47.78	   -72.10	   199.41	   -31.76	   -26.89	   -35.48	  0
18:23:39.0333	   -26.04	   -21.74	   -45.78	   -69.24	   185.39	   -28.90	   -24.32	   -33.76	  0
18:23:39.0333	   -24.03	   -20.03	   -36.91	   -62.66	   173.66	   -25.75	   -20.31	   -28.61	  0
18:23:39.0333	   -26.04	   -22.03	   -15.16	   -40.34	   194.55	   -25.75	   -12.87	   -20.89	  0
18:23:39.0378	   -26.32	   -22.32	   -14.31	   -37.48	   217.15	   -25.18	   -15.74	   -18.02	  0
18:23:39.0378	   -25.46	   -20.89	   -12.02	   -38.34	   217.15	   -23.17	   -12.59	   -14.02	  0
18:23:39.0378	   -27.75	   -21.74	    -7.15	   -26.89	   218.30	   -24.60	   -13.73	   -13.16	  0
18:23:39.0378	   -28.61	   -21.17	   -20.60	   -56.08	   223.45	   -25.75	   -28.32	   -22.03	  0
18:23:39.0438	   -33.19	   -24.89	   -11.16	   -60.94	   228.60	   -28.90	   -23.75	   -22.32	  0
18:23:39.0438	   -38.34	   -28.61	    -4.29	   -40.34	   248.62	   -33.76	   -23.46	   -23.17	  0
18:23:39.0438	   -38.05	   -27.47	   -19.45	   -53.50	   248.34	   -34.90	   -35.48	   -32.04	  0
18:23:39.0438	   -35.19	   -24.89	   -32.04	   -80.68	   224.30	   -34.33	   -43.20	   -38.62	  0
18:23:39.0473	   -32.04	   -20.89	   -40.34	  -111.87	   185.97	   -32.62	   -48.07	   -43.20	  0
18:23:39.0473	   -27.75	   -15.74	   -40.91	  -143.34	   135.04	   -29.18	   -47.78	   -44.06	  0
18:23:39.0473	   -24.32	   -11.16	   -27.18	  -141.62	    85.83	   -25.75	   -37.77	   -37.48	  0
18:23:39.0473	   -21.17	    -6.58	   -27.75	  -151.63	    38.62	   -22.60	   -38.62	   -37.77	  0
18:23:39.0518	   -20.89	    -5.15	   -15.45	  -143.34	    17.45	   -21.74	   -29.75	   -34.33	  0
18:23:39.0528	   -19.74	    -3.15	    -4.58	  -119.88	    -1.43	   -20.89	   -22.60	   -28.90	  0
18:23:39.0528	   -18.31	    -1.43	     0.00	  -105.00	    -1.72	   -21.17	   -21.46	   -27.75	  0
18:23:39.0528	   -18.88	    -1.72	     4.01	   -97.27	    17.45	   -24.60	   -22.60	   -30.61	  0
18:23:39.0548	   -17.74	    -0.57	     6.01	   -90.69	    22.60	   -26.32	   -22.03	   -32.33	  0
18:23:39.0548	   -15.74	     1.14	     7.15	   -88.12	    24.32	   -27.18	   -22.60	   -34.90	  0
18:23:39.0548	   -14.88	     1.14	    10.30	   -88.41	    28.32	   -29.47	   -26.61	   -38.62	  0
18:23:39.0558	   -12.30	     2.29	    13.16	   -84.97	    22.32	   -30.33	   -29.18	   -40.91	  0
18:23:39.0609	    -8.58	     4.86	    22.60	   -64.09	    12.59	   -28.90	   -24.03	   -38.34	  0
18:23:39.0609	    -1.72	    10.87	    21.74	   -49.50	     2.00	   -24.60	   -22.60	   -35.76	  0
18:23:39.0609	     5.72	    16.88	    20.89	   -53.50	   -15.16	   -17.74	   -18.02	   -30.04	  0
18:23:39.0609	     7.72	    18.31	    30.04	   -31.76	    -5.15	   -14.02	    -5.44	   -19.45	  0
18:23:39.0665	     8.58	    18.88	    20.60	   -20.89	    19.17	   -10.59	    -3.43	   -14.88	  0
18:23:39.0665	     8.87	    18.31	    14.31	   -23.46	    55.50	    -6.87	    -2.57	   -11.73	  0
18:23:39.0665	    10.30	    18.88	     4.58	   -30.04	   108.15	    -2.57	    -4.01	    -8.30	  0
18:23:39.0665	    12.87	    20.31	     0.00	   -43.49	   154.21	     3.15	     0.57	    -2.86	  0
18:23:39.0705	    15.45	    21.46	    12.59	   -31.47	   198.27	     8.87	    14.88	     9.44	  0
18:23:39.0705	    18.88	    22.89	    10.30	   -39.77	   233.17	    14.59	    16.88	    14.31	  0
18:23:39.0705	    20.89	    24.32	    15.74	   -35.76	   264.36	    19.45	    24.89	    20.60	  0
18:23:39.0705	    23.75	    26.32	    17.74	   -33.19	   269.51	    23.46	    29.47	    23.17	  0
18:23:39.0758	    26.89	    28.04	    29.75	    -8.87	   277.81	    27.18	    40.91	    30.33	  0
18:23:39.0758	    30.90	    30.90	    28.90	    -3.15	   280.09	    30.04	    41.20	    31.19	  0
18:23:39.0768	    36.05	    35.19	    31.19	   -10.59	   274.09	    33.76	    41.20	    30.04	  0
18:23:39.0768	    40.91	    40.05	    52.64	     8.87	   266.36	    38.34	    54.36	    37.19	  0
18:23:39.0811	    44.06	    43.77	    65.80	    38.34	   261.21	    41.20	    65.52	    43.49	  0
18:23:39.0811	    45.49	    46.35	    68.38	    54.07	   260.93	    41.77	    67.81	    44.35	  0
18:23:39.0811	    45.20	    47.21	    67.81	    61.23	   266.65	    39.48	    64.09	    40.63	  0
18:23:39.0821	    43.20	    46.35	    61.51	    62.37	   270.94	    34.90	    57.79	    34.05	  0
18:23:39.0851	    42.34	    46.35	    55.22	    59.51	   261.21	    30.33	    50.35	    26.61	  0
18:23:39.0851	    41.20	    46.06	    48.92	    52.93	   250.34	    24.60	    40.05	    15.74	  0
18:23:39.0851	    38.34	    43.77	    45.78	    49.50	   244.62	    17.74	    33.76	     5.15	  0
18:23:39.0851	    36.34	    42.63	    49.78	    68.95	   239.18	    13.45	    38.91	     2.57	  0
18:23:39.0913	    37.77	    44.92	    42.06	    77.25	   216.58	    12.30	    36.62	    -0.86	  0
18:23:39.0913	    37.19	    45.20	    38.62	    75.24	   217.44	    10.59	    34.62	    -5.15	  0
18:23:39.0913	    36.91	    46.35	    40.05	    81.54	   222.87	     9.16	    34.62	    -6.01	  0
18:23:39.0913	    38.91	    48.64	    36.34	    69.24	   223.45	    10.30	    30.04	    -8.87	  0
18:23:39.0933	    40.63	    50.93	    45.49	    69.24	   236.32	    13.16	    34.90	    -4.58	  0
